,문장,hate,probability,pred
4392,이게 양동근이 우승이냐? 코러스로 나와주신분들의 우승이라고 해야지. 음치를 왜 자꾸 불후에 불러오는지 참내.. 한심스럽다. 판정단도 그렇고,0,0.98937595,1.0
4393,이게 헤프닝으로 끝나야 아는형님에서 빚 드립을 칠수있는데 구라였으면좋겟다 상민이형님 화이팅 ㅠ,0,0.1529044,0.0
4394,이게뭐가 나쁜예죠? 누구나 만나고 헤어질수있는데 비유가 좋지 않네요,0,0.12443756,0.0
4395,이게왜 실검이냐ㅡ,0,0.13863336,0.0
4396,이게현실이라는게 참 슬프다ㅜㅜ,0,0.12301943,0.0
4397,이국주 욕하지마.... 그래도 여자로서 망가지면서 웃긴다는게 얼마나 힘든건데.. 난 박나래가 더 웃겨도 인간적으론 이국주가 더 끌리던데... 이국주도 사람이고 여자야 무조건 욕하지 마라,0,0.75686413,1.0
4398,"이국주, 이영자, 김숙, 송은이 ,박나래, 신봉선, 김영희...또 누가 있죠?",0,0.19382365,0.0
4399,이규한씨 잘 어울릴듯ㅋㅋ,0,0.12577651,0.0
4400,이나영 보며 이쁘다..이쁘다..역시이쁘다..어쩜 저리 하나도 안변하고 아이낳고두 이쁠까...감탄만하느랴 무슨내용인지 눈에안들어옴 ㅜ 내일부터 다시집중해야겠어요ㅋ근데 스카이캐슬은 오늘 초집중ㅠ 미첬음 ㅜㅜ,0,0.6426433,1.0
4401,이누난 방자전때부터 직접봤지만. 맴도 너무 아름다우신분. 누나 할리우드 가자~!!,0,0.32240897,0.0
4402,이다해 예전부터 눈물 연기하나는 진짜 잘해,0,0.1285415,0.0
4403,이다해 왜케 웃기냐ㅋㅋㅋㅋ,0,0.1440766,0.0
4404,이던 현아 눈에서 꽃이 보이긴 햇는데 역시 ㅎㅎ 그리고 신동욱은 병 때문에 한의사를 만나네 ㅎㅎ,0,0.99055743,1.0
4405,이던현아 커플 진심 부럽고 이쁘고 응원해요,0,0.21140489,0.0
4406,이동건 차예련 핑크빛 열애중 ㅡ벌써 십년전이네 세월참 빠르긴 하네 ㅡㅡhttp://antijms.net,0,0.46068957,0.0
4407,이동국 참 오래하네 이제 나은이로 교체해도 되지 않을까?,0,0.12600602,0.0
4408,이동우 방송나와서 시력이 약해지면서 어린딸 밟은얘기하면서 슬프게 우는데 정말 짠하더라,0,0.42772284,0.0
4409,이드라마 아줌마 이외엔 아무도 안보는...,0,0.118727356,0.0
4410,"이드라마는 예고부터 칙칙해.안봄.우리가만난기적 김명민,김현주 대박예감.완죤멋찜.",0,0.48096,0.0
4411,이따가 가로세로 연구소에서 양준일씨 이야기한다는뎨 함 봐봐야겠다,0,0.178571,0.0
4412,이딴 프로를..지들만의 리그 니들끼리 그냥 해라,0,0.9804585,1.0
4413,이랬는데 범인 강하늘,0,0.120590985,0.0
4414,이런 기사 나온게 참.....애낳고나면 붓기어쩔수없는데 무슨 성형설 ㅡㅡ,0,0.789348,1.0
4415,이런 기사는 안 보고싶다,0,0.79190767,1.0
4416,이런 신파극 지긋지긋하다,0,0.7875483,1.0
4417,이런 영혼은 하나님 한테 의지하면 정말 퍼펙트 하다. 말씀의 씨 들어가면 정말 감동 될거다.,0,0.18601963,0.0
4418,이런 컨셉의 화보도 잘어울리시네요^^,0,0.124276645,0.0
4419,이런 프로 왜하는지?,0,0.14267015,0.0
4420,"이런거 보면 진짜 공수처가 답이다, 어떻게 심판해야 할 사람들이 쉴드를 쳐주고 봐주고 그러냐, 법 심판을 법에 근거해야지 본인들하고 친하다고 봐주고 그러면 어떻하냐",0,0.701788,1.0
4421,이런걸 기사화 되는게 문제다,0,0.13680261,0.0
4422,이런글에 악플좀 달지마라. 진짜 얼마나 속상하겠냐. 악플달꺼면 글쓰지마..저런 실력으로 어떻게 의사가 된건지..이해가 안간다 제대로 보상하고 사과해라. 이휴 진짜 보상받아도 속상하겠다. ㅠㅠ,0,0.8706483,1.0
4423,이런글을 꼭sns 에다 올려야하는건가?? 보여주기식도 아니고,0,0.12961486,0.0
4424,이런기사 내지마세요.,0,0.14864898,0.0
4425,이런일이 네이버 1등 할것까지 있나? ㅜㅜ,0,0.7111829,1.0
4426,이럴 줄 알았다 딱봐도 거짓뉴스였음 나혼자산다 본 사람이면 다 알텐데 잔나비 진짜 힘들게 노력해서 성공하니까 괜히 시샘나서,0,0.5691105,1.0
4427,이렇게 노래 잘할줄이야~~ 다시 보임,0,0.12707335,0.0
4428,이렇게 쓰는 기자야 말로 진정한 기자님!!나랑 동갑인데 나는 애낳고 행복하게 살고 진리는 결혼도 못하고 애키우는게 얼마나 행복한것인지도 모르고 가고..ㅠㅠ 고인의 명복을 빕니다,0,0.15465933,0.0
4429,"이렇게 예쁜 분을, 입술 화장이 이상해 보이네요ㅠㅡㅠ여하튼^^ 건강하시고 행복하세요!",0,0.26769286,0.0
4430,이렇게 욕먹어도 막상 나오면 음원차트1위함 ~,0,0.12824054,0.0
4431,이렇게 재밋을수 있다니,0,0.12886412,0.0
4432,이렇게하고 제주도 여성 실종 실검 쏙 들어감 어디로 사라짐?,0,0.16315305,0.0
4433,이름을 장난치는건 좀,0,0.20977369,0.0
4434,이름이 차주혁인 걸 엄마는 어떻게 알고 차서방이라고 했지?,0,0.17456183,0.0
4435,이름처럼 강하게 흥하도록 응원 할께~~얼굴도 예쁘고 연기도 잘하더라,0,0.2361387,0.0
4436,이명박이랑 너무 비교된다,0,0.11568359,0.0
4437,이미 떠난 사랑 억지로 붙이면 뭐하나 구질구질하게. 그것도 법원이 무슨 권리로? 참 한국 사법부는 후진적이다,0,0.4542378,0.0
4438,이미 멋있는데. 아빠되니 또 한단계 업그레이드 되겠네요. 넘 축하드리고. 기대됩니다. 제이왑피 쥬니어,0,0.11871156,0.0
4439,이미 설명회 참석한 적이 없다고 본인이 해명한 인터뷰 기사도 올라왔는데 이건 좀 내려주시죠?? 그리고 고소장 내용일 뿐 확실한 팩트도 없는데 무조건 욕부터 하신 분들 양심 챙기세요 http://naver.me/5h07ulzU,0,0.12769967,0.0
4440,이미 연우 나이 되면 귀엽지도 않고 자연스럽지도 않아서 재미없음.,0,0.11989408,0.0
4441,이미지 전환시킬려고 막무가네 기사올리더만 결국 하나 건졌네 ㅊㅋ,0,0.39105678,0.0
4442,이미지는 자기가 그렇게 만든건데... 본인이 잘하셨어야지!,0,0.12110183,0.0
4443,이민기 얼굴이다햇다ㅠㅠㅠㅠ진짜잘생기고 역할도 너무잘어울리고 ㅠㅠ 앞으로도 기대할게요!!,0,0.14065415,0.0
4444,이민기 연기보믄 서현진 돋보이지 로코퀸은 좀...,0,0.12263985,0.0
4445,이민호 손가락 밥큐 날리는줄,0,0.12400637,0.0
4446,이발은 다른사람이 하고 저분들은 뭐함?,0,0.76908183,1.0
4447,이번에도 기대기대 하겠음,0,0.11834357,0.0
4448,"이번엔 경로우대 대상(주말극 ,일일극, 대하극아버지어머니역할) 아니라 제대로 된 대상같음",0,0.43369713,0.0
4449,이번주 냉정하게 핵노오잼. 소재가 없는지 이것저것 막 짜집기한 느낌,0,0.5767358,1.0
4450,이번주 엄청 재미졌음!!,0,0.11258694,0.0
4451,이번편이 제일 재미 없었음.,0,0.11859896,0.0
4452,이병헌이 뭔 잘못했어요?저는 내마음의 풍금 봤는데 잘생기게 나와서 좋더만,0,0.13689534,0.0
4453,이병헌이 연기 사부로 나와도 괜찮을듯~~,0,0.1202491,0.0
4454,이보람씨가 제일 이쁘던데..,0,0.12419801,0.0
4455,이본숙이 아니가!,0,0.14562568,0.0
4456,이분 연기는 악마를보았다에서 보고 좀 실망.,0,0.8524233,1.0
4457,이분 왜 모르세요 하얀거탑에서 거탑으로 나오신 분이잖아요,0,0.15915434,0.0
4458,이분은 진짜 잘못없지;; 대리운전하시는분 편의봐주려고 집앞에서 주차만햇는데 이정도 자숙이라니 다시 좋은연기부탁드려요,0,0.13709049,0.0
4459,이분이 마블 끝판왕 아님?,0,0.11182417,0.0
4460,이분참 SNS 심하게 즐기네 나중에 상처받을라,0,0.15415415,0.0
4461,이뻐보이진 않는데..,0,0.12082117,0.0
4462,이뻐요 언니,0,0.13567832,0.0
4463,이뻐요~~~ 새로운 출발 하셔요,0,0.11584315,0.0
4464,이뻐이뻐 ㅊㅋ,0,0.123138204,0.0
4465,이뿌다 ㅋㅋ,0,0.12893468,0.0
4466,이쁘게 자고있음 찍을 수도 있고 올릴수도 있는거 이닌가 친한사이면,0,0.123819165,0.0
4467,이쁘게 잘사겨서 나중에 좋은 결과있기를,0,0.11442969,0.0
4468,이쁘게 잘살고 있고만 먼 생트집이야순산하세요,0,0.11984361,0.0
4469,"이쁘고, 연기도 잘하심^^다음 작품에서도열심히 응원하겠습니다.",0,0.122710705,0.0
4470,이쁘긴 이쁘다,0,0.11113436,0.0
4471,이쁘긴 진짜 디게 이쁘네,0,0.12841173,0.0
4472,이쁘긴 한데 매력호감 1도 없는 ㅜ매력이 중요해 특히 배우들은,0,0.13669182,0.0
4473,이쁘니까 이해해라,0,0.7737638,1.0
4474,이쁘니깐 괜찮아,0,0.107485,0.0
4475,이쁘니깐 봐주자~~!!!!!,0,0.12847029,0.0
4476,이쁘닌까 무죄,0,0.11596044,0.0
4477,이쁘면 용서됨~사랑해~,0,0.11931242,0.0
4478,이쁜 부부 ♥,0,0.12993585,0.0
4479,이쁜 엄마들과 아들들 ㅠㅠㅠ,0,0.6470293,1.0
4480,이쁜데 뭐가아쉬워요..잊고 좋은사람만나요,0,0.12423325,0.0
4481,이상민이나 신정환이 들어오면 재미날듯,0,0.12273495,0.0
4482,이상봉 아니죠 홍섭천 아니죠 사랑이 다른 사랑으로 잊혀지네,0,0.6313054,1.0
4483,이상윤연기가 어때서~ 잘만하시더라,0,0.12451362,0.0
4484,이상윤이 안아주는거는 연인관계가 아닌 오누이같은 위로 느낌,0,0.12213267,0.0
4485,이상하게 다야를 응원하게 됨,0,0.13223147,0.0
4486,이상해보였다 보다 채널돌림,0,0.14239421,0.0
4487,이상화 하지 마라 윤세아나 수임이나 착한척하다가 돌변하는것 보면 무섭지... 의심하면 안돼요 하다가 예서랑 혜나 싸우고 예서 협박 받았다니까 바로 예서 범인이라 생각하던데 ㅉㅉ,0,0.22299989,0.0
4488,이상화....너무 급한거 아닌가요? 운동만 하고 바빠서 남자 보는 눈은 있으신가 걱정됨. 강남이 이상한단건 아니구요... 그냥 순진한 아가씨 너무 급한 결정 내리는 것 같아서 걱정입니다...,0,0.33042642,0.0
4489,이상화가 아까움..,0,0.115838535,0.0
4490,이서진이 한지민 넘 귀여워 하는것 같음.. 둘이 잘 됐으면..ㅋㅋ,0,0.19069003,0.0
4491,이석훈이 김진호보다 노래 훨 잘하는듯,0,0.11915834,0.0
4492,이선빈이 아깝다...,0,0.11472415,0.0
4493,이선정씨 팬은 아니지만 길에서 봤는데 티비보다훨씬 이쁘시드라구요 잘지내시길 응원드려요,0,0.33097595,0.0
4494,이성경님 캐스팅은 좀 아쉽습니다,0,0.098939635,0.0
4495,이성우 너무 재미없다,0,0.11752225,0.0
4496,이성우 이모들보는거 개짱남ㅡ왜 그집식구들까지 다 봐야하노ㅠ,0,0.9845613,1.0
4497,이성우는 재미없어안보고 기안나와서 재밌게봄ㅋㅋ,0,0.12741163,0.0
4498,이성욱도 만만치않은 사람이라는걸 알고 깜짝놀란 1인ㅡ_ㅡ,0,0.13207129,0.0
4499,이세은 너무 비호감이다 ㅠㅠ 다들 공감하실듯,0,0.13025683,0.0
4500,이세창 화이팅!!!.....,0,0.122801416,0.0
4501,이소라 엄정화 이영자 홍진경 최진실 김희선 엄청 절친인데 김희선만 겉도는느낌..,0,0.58973247,1.0
4502,이수근 안보고 싶다,0,0.12060455,0.0
4503,이수근 흥해라~~~~,0,0.37981012,0.0
4504,이순재님 배우자입장에서 많이 불쾌하시었을듯제3자가 봐도 불쾌한것이...,0,0.12172552,0.0
4505,이승기 텃세 작작좀,0,0.8147825,1.0
4506,이승기는 예의도 없고 열심히도 안한다는 말인가,0,0.12852727,0.0
4507,이승기는 이제 나영석 머릿속에 없는건가요,0,0.11691484,0.0
4508,이승윤 왜이리 띄워주는지... 한번 나오면 됐지... 넘 자주 나오네,0,0.23435344,0.0
4509,이시언 팬미팅 빵 터지긴했음 ㅋ,0,0.39777672,0.0
4510,이야 이것도 혹시 쥬비스광고냐?ㅋㅋㅋ 근데 광고쟁이들치고는 타율 좋은거 쌉인정,0,0.5496585,1.0
4511,이야 이나라에 아니 이 네이버에 이리도 많은 도덕적으로 완벽한 성인군자들이 존재하다니 참 멋집니다요~~~~,0,0.95394564,1.0
4512,이엘리야 매력있음,0,0.11972708,0.0
4513,이엘리야 보면 혓바닥만 생각남 ㅠㅠㅠ,0,0.7044136,1.0
4514,이엘리야 진짜 미인. 김태희 급 미녀.,0,0.97330475,1.0
4515,이엘리야 착한역해줘요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ겁나이쁜디ㅠㅠ참좋은시절?때 팬이였다구요ㅠㅠㅠ,0,0.12763852,0.0
4516,이연희 이쁜거 배아픈 인간이 해줬구만~이연희 이쁘기만 한게아니라 착하기까지 하구나. 워낙 이뻐서 망가지는거 신경 안쓰나?ㅎㅎ,0,0.44943702,0.0
4517,이영자는 먹는거만 하지 왜 또 무리한 설정으로 가는 건지 안타깝다.,0,0.12865613,0.0
4518,이영자씨 광고출현료 전액기부!! 진짜 멋있고 정 넘치는 모습 감동입니다,0,0.106319115,0.0
4519,이영자씨 죄는 없지만..더이상 이영자씨 먹방 보는 것은 너무 힘들거 같습니다. 너무 불편합니다. 하차하시기 바랍니다.,0,0.6256676,1.0
4520,이완 결혼하지 않았어나? 돌싱?,0,0.27315116,0.0
4521,이왕이면 딸을 낳았으면좋았을테데 ~이쁜아들이랑 예쁘게사세요,0,0.66085386,1.0
4522,이용진 이름 알렸네..처음 들어보는데 검색까지 해봤다,0,0.124955446,0.0
4523,이유가무엇이든간에 어잿거나 저애가노력한결과라생각함넘마극성이든모든간에 몰해도안되는애가잇고 되는애가잇듯이...쟈도 본인노력도큰듯. 박수보냅니다 정우,0,0.1307443,0.0
4524,이윤성 하고 윤소이 섞어놓은듯이뻐요이쁜사랑하세요,0,0.11889787,0.0
4525,이정도면 드라마가 아니라 블럭 버스터급영화~~ 왠쥐 베본2가 나올지도.,0,0.27380005,0.0
4526,이제 곧 만날텐데,0,0.117666304,0.0
4527,이제 그만ㅜㅜ 기사너무많이나요,0,0.4595591,0.0
4528,이제 노래 못하시는건가요??,0,0.11896355,0.0
4529,이제 둘이다. 셋째만 갖자,0,0.16483212,0.0
4530,이제 또 조형물에 올라갔다고 어쩌고저쩌고 말 나오겠네,0,0.32449597,0.0
4531,이제 뭘 볼까.남궁민의 재발견.어쩌나 심심해서.,0,0.71940535,1.0
4532,이제 박유천그만 까라개인일이고 욕먹을 만큼 먹었디ㅡ,0,0.70836186,1.0
4533,이제 송중기 드라마 영화 못보겠다~,0,0.12370059,0.0
4534,이제 시집좀가자!!!,0,0.12515822,0.0
4535,이제 웃기기만 하면 된다~,0,0.118415006,0.0
4536,이제 음악좀 듣자. 충분히 자숙했다.,0,0.1535782,0.0
4537,"이제 책임만 질 수 있다면 자유롭게 사랑해도 되는 시대 아닌가? 홍상수 감독 자녀들도 다 성인으로 알고 있는데, 이 이혼을 막을 이유가 뭐가있지?",0,0.6333749,1.0
4538,이제 편히 쉬세요 형님,0,0.11759424,0.0
4539,이제 하나님 믿고 천국 가자,0,0.90970635,1.0
4540,이제끝물이다 천만도 간당간당 할걸...,0,0.53913164,1.0
4541,이제백만 손익넘기기에는 힘들겠다,0,0.12138468,0.0
4542,이제좀 그만 떠들어댔으면... 비호감되려고하네,0,0.45384163,0.0
4543,이젠 안보고 싶어요. 부탁드립니다.,0,0.11496881,0.0
4544,이젠 워너원한테 밀리는 느낌이 많지;;,0,0.12313278,0.0
4545,이조합은 어울려,0,0.115989365,0.0
4546,이종석 중심으로 드라마가 흘러가야 재밌을듯. 이나영 나오는 부분은 이상하게 재미가 없네,0,0.18136513,0.0
4547,이종석이 더 예쁘네... 왜 이렇게 이모조카같은 배우들로 로맨스를 찍는지,0,0.1486636,0.0
4548,이주승 세상에서 제일부럽다,0,0.11957798,0.0
4549,이준기는 연기 넘 잘하고 이시언은 넘 웃기고 까메오 장난아님.드라마 너무 재밌는데 이지은 연기 좀만 더 잘하면 좋겠다,0,0.14579044,0.0
4550,이준기인줄 몰랐..,0,0.11722705,0.0
4551,이준이랑 연애중 아니였었나? 언제 헤어졌대?,0,0.11652649,0.0
4552,이지아 고쳤던 뭐했던 이쁘건 진짜 이쁘다. 뭐랄까.. 좀 신비스러운 느낌이랄까?,0,0.13050811,0.0
4553,이지은 발연기지만 얼굴 넘 예뻐.신봉선하고 똑같아,0,0.45396733,0.0
4554,이지혜 같은 여자랑 결혼하고 싶다ㅠㅠ,0,0.52939713,1.0
4555,이진 이쁘고 매력있다.,0,0.11559101,0.0
4556,이진숙때 김종국 좋아하는거 엊그제 같네,0,0.47118562,0.0
4557,이집은 부부가 둘다 너무 꾸밈없고 솔직해방송용으로 가식적으로 나오지 않아서 안티들에게 물고 뜯기고 있네,0,0.8752836,1.0
4558,이쯤되니 불쌍하다,0,0.122416325,0.0
4559,이쯤되면 3년이나 버틴 안재현이 대단하단 생각이 든다,0,0.13059159,0.0
4560,이채연 진짜 의심된다 집도 잘살고...,0,0.13007538,0.0
4561,이커플 넘 조아~~~,0,0.11819164,0.0
4562,이커플 애정합니다ㅎㅎ,0,0.1116829,0.0
4563,이태리 피자중에 마리나라라는 피자가 있다 그거부터 봐라 저런 비주얼까진 아니지만 우리가 알고있는 모짜렐라 피자 치즈는 안올라간 심플한 피자있으니깐,0,0.6190242,1.0
4564,이태임과 구분잘안됨,0,0.13451336,0.0
4565,이프로를 윤식당이나 스폐인하숙에 갇다대면안되지 감히‥출연진들 에릭빼고 전부 노노,0,0.8444892,1.0
4566,이필모 좋겠다 서수연 같은 미모의 재원과 결혼하니...,0,0.12599301,0.0
4567,이현이 보고 짜증나는거 박가원 보고 풀었는데 왜들그래,0,0.40649658,0.0
4568,이형노래 엄청 좋아했음 ㆍㆍ 인기도최고였고 ㆍ 거의다 자작곡 이라 더 좋았음,0,0.932465,1.0
4569,이혜성이 훨씬 아까움 엄청 어려보이는데,0,0.11525859,0.0
4570,이혜원이 진짜 이쁘구나..리원이도 성장기라그렇지 크면 이쁜얼굴임. 요새 안정환씨 가족 너무이뻐보임 행복하세요♡,0,0.5513105,1.0
